Start Year,End Year,Scaling,Regularization,Alpha,Features Removed,MSE,R-Squared,Accuracy,Model Name
2022,2023,True,lasso,100.0,True,97.90298913603412,-0.000791052930414482,48.42,model_2022_2023_scaled_lasso_100_features_removed
2022,2023,True,lasso,100.0,False,97.90298913603412,-0.000791052930414482,48.42,model_2022_2023_scaled_lasso_100_features_included
2022,2023,True,elasticnet,10.0,True,97.90298913603412,-0.000791052930414482,48.42,model_2022_2023_scaled_elasticnet_10_features_removed
2022,2023,True,elasticnet,10.0,False,97.90298913603412,-0.000791052930414482,48.42,model_2022_2023_scaled_elasticnet_10_features_included
2022,2023,True,elasticnet,100.0,True,97.90298913603412,-0.000791052930414482,48.42,model_2022_2023_scaled_elasticnet_100_features_removed
2022,2023,True,elasticnet,100.0,False,97.90298913603412,-0.000791052930414482,48.42,model_2022_2023_scaled_elasticnet_100_features_included
2019,2023,True,lasso,10.0,True,97.90298913603412,-0.000791052930414482,48.42,model_2019_2023_scaled_lasso_10_features_removed
2019,2023,True,lasso,10.0,False,97.90298913603412,-0.000791052930414482,48.42,model_2019_2023_scaled_lasso_10_features_included
2019,2023,True,lasso,100.0,True,97.90298913603412,-0.000791052930414482,48.42,model_2019_2023_scaled_lasso_100_features_removed
2019,2023,True,lasso,100.0,False,97.90298913603412,-0.000791052930414482,48.42,model_2019_2023_scaled_lasso_100_features_included
2019,2023,True,elasticnet,10.0,True,97.90298913603412,-0.000791052930414482,48.42,model_2019_2023_scaled_elasticnet_10_features_removed
2019,2023,True,elasticnet,10.0,False,97.90298913603412,-0.000791052930414482,48.42,model_2019_2023_scaled_elasticnet_10_features_included
2019,2023,True,elasticnet,100.0,True,97.90298913603412,-0.000791052930414482,48.42,model_2019_2023_scaled_elasticnet_100_features_removed
2019,2023,True,elasticnet,100.0,False,97.90298913603412,-0.000791052930414482,48.42,model_2019_2023_scaled_elasticnet_100_features_included
2014,2023,True,lasso,10.0,True,97.90298913603412,-0.000791052930414482,48.42,model_2014_2023_scaled_lasso_10_features_removed
2014,2023,True,lasso,10.0,False,97.90298913603412,-0.000791052930414482,48.42,model_2014_2023_scaled_lasso_10_features_included
2014,2023,True,lasso,100.0,True,97.90298913603412,-0.000791052930414482,48.42,model_2014_2023_scaled_lasso_100_features_removed
2014,2023,True,lasso,100.0,False,97.90298913603412,-0.000791052930414482,48.42,model_2014_2023_scaled_lasso_100_features_included
2014,2023,True,elasticnet,10.0,True,97.90298913603412,-0.000791052930414482,48.42,model_2014_2023_scaled_elasticnet_10_features_removed
2014,2023,True,elasticnet,10.0,False,97.90298913603412,-0.000791052930414482,48.42,model_2014_2023_scaled_elasticnet_10_features_included
2014,2023,True,elasticnet,100.0,True,97.90298913603412,-0.000791052930414482,48.42,model_2014_2023_scaled_elasticnet_100_features_removed
2014,2023,True,elasticnet,100.0,False,97.90298913603412,-0.000791052930414482,48.42,model_2014_2023_scaled_elasticnet_100_features_included
2023,2023,True,ridge,0.1,True,94.36641117943202,0.035360811360883315,47.72,model_2023_2023_scaled_ridge_0.1_features_removed
2022,2023,True,ridge,0.1,True,94.36641117943202,0.035360811360883315,47.72,model_2022_2023_scaled_ridge_0.1_features_removed
2019,2023,True,ridge,0.1,True,94.36641117943202,0.035360811360883315,47.72,model_2019_2023_scaled_ridge_0.1_features_removed
2014,2023,True,ridge,0.1,True,94.36641117943202,0.035360811360883315,47.72,model_2014_2023_scaled_ridge_0.1_features_removed
2023,2023,True,ridge,1.0,True,90.01835531511605,0.0798078241135044,47.37,model_2023_2023_scaled_ridge_1_features_removed
2022,2023,True,ridge,1.0,True,90.01835531511605,0.0798078241135044,47.37,model_2022_2023_scaled_ridge_1_features_removed
2019,2023,True,ridge,1.0,True,90.01835531511605,0.0798078241135044,47.37,model_2019_2023_scaled_ridge_1_features_removed
2014,2023,True,ridge,1.0,True,90.01835531511605,0.0798078241135044,47.37,model_2014_2023_scaled_ridge_1_features_removed
2023,2023,True,elasticnet,0.01,False,86.57411967877938,0.11501574002545234,46.32,model_2023_2023_scaled_elasticnet_0.01_features_included
2022,2023,True,elasticnet,0.01,False,86.57411967877938,0.11501574002545234,46.32,model_2022_2023_scaled_elasticnet_0.01_features_included
2019,2023,True,elasticnet,0.01,False,86.57411967877938,0.11501574002545234,46.32,model_2019_2023_scaled_elasticnet_0.01_features_included
2014,2023,True,elasticnet,0.01,False,86.57411967877938,0.11501574002545234,46.32,model_2014_2023_scaled_elasticnet_0.01_features_included
2023,2023,True,ridge,0.1,False,92.42668312079918,0.05518924053683494,46.32,model_2023_2023_scaled_ridge_0.1_features_included
2022,2023,True,ridge,0.1,False,92.42668312079918,0.05518924053683494,46.32,model_2022_2023_scaled_ridge_0.1_features_included
2019,2023,True,ridge,0.1,False,92.42668312079918,0.05518924053683494,46.32,model_2019_2023_scaled_ridge_0.1_features_included
2014,2023,True,ridge,0.1,False,92.42668312079918,0.05518924053683494,46.32,model_2014_2023_scaled_ridge_0.1_features_included
2023,2023,True,ridge,1.0,False,88.13251329199232,0.09908541553985006,44.91,model_2023_2023_scaled_ridge_1_features_included
2022,2023,True,ridge,1.0,False,88.13251329199232,0.09908541553985006,44.91,model_2022_2023_scaled_ridge_1_features_included
2019,2023,True,ridge,1.0,False,88.13251329199232,0.09908541553985006,44.91,model_2019_2023_scaled_ridge_1_features_included
2014,2023,True,ridge,1.0,False,88.13251329199232,0.09908541553985006,44.91,model_2014_2023_scaled_ridge_1_features_included
2023,2023,True,lasso,0.01,False,86.4131445203454,0.11666127199262177,43.16,model_2023_2023_scaled_lasso_0.01_features_included
2022,2023,True,lasso,0.01,False,86.4131445203454,0.11666127199262177,43.16,model_2022_2023_scaled_lasso_0.01_features_included
2019,2023,True,lasso,0.01,False,86.4131445203454,0.11666127199262177,43.16,model_2019_2023_scaled_lasso_0.01_features_included
2014,2023,True,lasso,0.01,False,86.4131445203454,0.11666127199262177,43.16,model_2014_2023_scaled_lasso_0.01_features_included
